retailer_id,territory_id,state,district,tehsil,sales_demand_score,stock_alert_score,last_visit_gap_score,product_relevance_score,grower_engagement_score,visit_priority_score,priority_level,recommended_product,recommended_action,explanation
RTL_02066,TER_0261,Uttar Pradesh,Meerut,Meerut_T075,5.857740585774058,78.39673913043478,0.0,14.383561643835616,3.571428571428571,23.87118406205911,Low,Movondo,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03169,TER_0401,Maharashtra,Jalgaon,Jalgaon_T116,14.923291492329149,51.494565217391305,9.433962264150944,26.027397260273972,7.142857142857142,23.85581650820357,Low,Vibrance Integral,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02593,TER_0328,Gujarat,Mehsana,Mehsana_T086,2.3709902370990235,83.83152173913044,5.660377358490567,5.821917808219178,1.7857142857142856,23.853112077414732,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01477,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T060,19.386331938633194,46.60326086956522,22.641509433962266,12.32876712328767,0.0,23.84433175426687,Low,Alto 5 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03478,TER_0437,Rajasthan,Bikaner,Bikaner_T141,10.599721059972106,72.14673913043478,5.660377358490567,9.931506849315069,0.0,23.8384025996957,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01560,TER_0196,Gujarat,Mehsana,Mehsana_T046,11.436541143654114,63.04347826086957,9.433962264150944,15.753424657534246,3.571428571428571,23.79878091691681,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01058,TER_0133,Bihar,Patna,Patna_T052,3.765690376569038,63.315217391304344,24.528301886792452,6.8493150684931505,8.928571428571429,23.7844262412864,Low,Score 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02118,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T094,14.365411436541143,56.65760869565217,1.8867924528301887,30.47945205479452,3.571428571428571,23.78044476080346,Low,Axial 50 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01617,TER_0203,Maharashtra,Jalgaon,Jalgaon_T064,1.5341701534170153,64.53804347826087,32.075471698113205,2.73972602739726,3.571428571428571,23.77795801646541,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01705,TER_0214,Haryana,Sirsa,Sirsa_T067,1.9525801952580195,89.67391304347827,0.0,2.73972602739726,3.571428571428571,23.77235408069942,Low,Topik 15 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02760,TER_0350,Rajasthan,Jaipur,Jaipur_T095,5.160390516039052,69.70108695652175,18.867924528301888,4.4520547945205475,3.571428571428571,23.77192487592347,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01679,TER_0212,West Bengal,Bardhaman,Bardhaman_T067,3.905160390516039,59.23913043478261,32.075471698113205,5.47945205479452,5.357142857142857,23.754057159406567,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03947,TER_0493,Gujarat,Mehsana,Mehsana_T150,7.112970711297072,75.95108695652173,5.660377358490567,7.534246575342466,3.571428571428571,23.741018267661893,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02530,TER_0320,Madhya Pradesh,Indore,Indore_T095,0.41841004184100417,87.09239130434783,7.547169811320755,1.0273972602739725,1.7857142857142856,23.74073581851593,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03181,TER_0402,Uttar Pradesh,Lucknow,Lucknow_T131,4.602510460251046,66.03260869565217,18.867924528301888,10.273972602739725,5.357142857142857,23.739300393773977,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01778,TER_0224,West Bengal,Nadia,Nadia_T052,4.044630404463041,65.625,20.754716981132077,5.821917808219178,10.714285714285714,23.71529876022678,Low,Score 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01106,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T037,6.4156206415620645,68.34239130434783,16.9811320754717,7.534246575342466,1.7857142857142856,23.715218848522714,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03060,TER_0388,Punjab,Patiala,Patiala_T104,2.2315202231520224,89.2663043478261,0.0,2.3972602739726026,3.571428571428571,23.70276405214088,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01305,TER_0165,Haryana,Rohtak,Rohtak_T043,7.810320781032078,76.90217391304347,5.660377358490567,5.47945205479452,1.7857142857142856,23.70120442105921,Low,Topik 15 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03780,TER_0474,Gujarat,Ahmedabad,Ahmedabad_T137,6.4156206415620645,81.11413043478261,0.0,7.534246575342466,3.571428571428571,23.6904986446085,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03939,TER_0492,Uttar Pradesh,Meerut,Meerut_T150,4.741980474198047,83.42391304347827,0.0,8.21917808219178,1.7857142857142856,23.690020544029174,Low,Axial 50 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02962,TER_0375,Gujarat,Ahmedabad,Ahmedabad_T104,2.2315202231520224,83.69565217391305,7.547169811320755,3.767123287671233,0.0,23.667871565838702,Low,Score 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01509,TER_0190,Punjab,Patiala,Patiala_T043,6.136680613668061,73.77717391304347,9.433962264150944,7.534246575342466,3.571428571428571,23.659369958635704,Low,Alto 5 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03470,TER_0436,Madhya Pradesh,Ratlam,Ratlam_T131,3.486750348675035,76.22282608695653,7.547169811320755,8.561643835616438,7.142857142857142,23.609697878233973,Low,Axial 50 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01829,TER_0230,Punjab,Amritsar,Amritsar_T066,4.323570432357044,73.2336956521739,13.20754716981132,5.47945205479452,5.357142857142857,23.604636570646317,Low,Movondo,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03932,TER_0492,Uttar Pradesh,Meerut,Meerut_T149,5.718270571827057,82.20108695652173,0.0,6.506849315068493,3.571428571428571,23.598923165081683,Low,Actara 25 WG,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00801,TER_0101,Haryana,Hisar,Hisar_T035,8.507670850767084,69.83695652173913,9.433962264150944,11.301369863013697,0.0,23.59353831794715,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02509,TER_0317,Rajasthan,Jaipur,Jaipur_T083,18.13110181311018,40.89673913043478,7.547169811320755,40.41095890410959,3.571428571428571,23.591735981565197,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01303,TER_0165,Haryana,Rohtak,Rohtak_T048,1.394700139470014,86.00543478260869,0.0,2.73972602739726,12.5,23.580727641602763,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03382,TER_0426,Uttar Pradesh,Meerut,Meerut_T129,10.320781032078104,69.83695652173913,3.7735849056603774,10.273972602739725,7.142857142857142,23.56557202588696,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00395,TER_0051,Punjab,Ludhiana,Ludhiana_T018,3.2078103207810322,71.19565217391305,18.867924528301888,4.4520547945205475,3.571428571428571,23.55979212169389,Low,Score 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03800,TER_0476,West Bengal,Bardhaman,Bardhaman_T155,1.394700139470014,84.78260869565217,7.547169811320755,1.7123287671232876,1.7857142857142856,23.558916921658117,Low,Alto 5 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02999,TER_0381,Punjab,Ludhiana,Ludhiana_T109,4.323570432357044,84.91847826086956,0.0,6.8493150684931505,0.0,23.554087955198476,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03083,TER_0390,Haryana,Karnal,Karnal_T117,8.507670850767084,72.82608695652175,7.547169811320755,8.561643835616438,0.0,23.55250353196718,Low,Axial 50 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03493,TER_0439,Rajasthan,Sikar,Sikar_T141,12.691771269177126,53.940217391304344,20.754716981132077,12.67123287671233,1.7857142857142856,23.522785484883915,Low,Vibrance Integral,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03542,TER_0446,Maharashtra,Amravati,Amravati_T137,6.4156206415620645,75.13586956521739,1.8867924528301887,12.67123287671233,5.357142857142857,23.52241129156014,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03473,TER_0436,Madhya Pradesh,Ratlam,Ratlam_T132,11.576011157601116,69.70108695652175,0.0,15.068493150684931,3.571428571428571,23.515491916156368,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02289,TER_0289,Punjab,Patiala,Patiala_T072,5.857740585774058,62.77173913043478,26.41509433962264,5.136986301369863,0.0,23.50382377147092,Low,Actara 25 WG,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02387,TER_0301,Rajasthan,Bharatpur,Bharatpur_T104,4.881450488145049,83.42391304347827,0.0,7.876712328767123,0.0,23.501920256628146,Low,Score 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01463,TER_0184,Karnataka,Kalaburagi,Kalaburagi_T051,4.602510460251046,77.58152173913044,5.660377358490567,5.821917808219178,7.142857142857142,23.495782430074627,Low,Actara 25 WG,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00353,TER_0046,Uttar Pradesh,Agra,Agra_T022,9.623430962343097,60.32608695652174,16.9811320754717,10.616438356164384,5.357142857142857,23.492957482066647,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02803,TER_0356,West Bengal,Nadia,Nadia_T095,7.810320781032078,69.56521739130434,9.433962264150944,8.904109589041095,5.357142857142857,23.49252375903635,Low,Score 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02656,TER_0337,Madhya Pradesh,Ratlam,Ratlam_T108,3.626220362622036,38.99456521739131,11.320754716981133,6.164383561643835,94.64285714285714,23.489601605062955,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,Nearby grower engagement is high
RTL_01986,TER_0252,Madhya Pradesh,Ujjain,Ujjain_T094,5.578800557880056,79.34782608695653,1.8867924528301887,8.21917808219178,3.571428571428571,23.477974749140813,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02581,TER_0326,Karnataka,Vijayapura,Vijayapura_T094,11.157601115760112,68.61413043478261,0.0,15.068493150684931,7.142857142857142,23.47537263031214,Low,Actara 25 WG,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02768,TER_0351,Madhya Pradesh,Ujjain,Ujjain_T110,3.486750348675035,73.5054347826087,13.20754716981132,8.21917808219178,1.7857142857142856,23.475341375117143,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02078,TER_0262,Gujarat,Mehsana,Mehsana_T071,5.718270571827057,63.17934782608695,22.641509433962266,7.191780821917808,3.571428571428571,23.47452999529284,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02305,TER_0291,Haryana,Karnal,Karnal_T086,4.602510460251046,72.69021739130434,15.09433962264151,4.794520547945205,1.7857142857142856,23.46992492119291,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03231,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T118,14.225941422594143,43.47826086956522,26.41509433962264,17.80821917808219,3.571428571428571,23.448742245949262,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02447,TER_0310,Uttar Pradesh,Agra,Agra_T101,15.202231520223153,38.45108695652174,24.528301886792452,26.71232876712329,3.571428571428571,23.44309374476722,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01925,TER_0242,Madhya Pradesh,Sehore,Sehore_T072,2.092050209205021,63.994565217391305,30.18867924528302,2.73972602739726,3.571428571428571,23.432093977418383,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01965,TER_0248,Maharashtra,Amravati,Amravati_T070,2.928870292887029,82.33695652173913,0.0,4.794520547945205,12.5,23.432078300492673,Low,Movondo,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02698,TER_0342,Gujarat,Ahmedabad,Ahmedabad_T098,5.857740585774058,69.29347826086956,13.20754716981132,8.904109589041095,3.571428571428571,23.414960470410897,Low,Topik 15 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02273,TER_0286,Punjab,Bathinda,Bathinda_T104,13.528591352859134,66.84782608695653,0.0,16.43835616438356,1.7857142857142856,23.414858780825835,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01572,TER_0198,Haryana,Rohtak,Rohtak_T058,5.718270571827057,68.75,15.09433962264151,7.534246575342466,3.571428571428571,23.409128939520645,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03671,TER_0462,Haryana,Rohtak,Rohtak_T142,2.928870292887029,74.45652173913044,15.09433962264151,2.3972602739726026,5.357142857142857,23.406962773987196,Low,Actara 25 WG,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01104,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T037,5.299860529986053,66.57608695652175,16.9811320754717,10.616438356164384,1.7857142857142856,23.40124349521668,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00902,TER_0113,West Bengal,Bardhaman,Bardhaman_T037,8.786610878661087,50.0,32.075471698113205,12.32876712328767,0.0,23.40039267171412,Low,Topik 15 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02283,TER_0288,Gujarat,Rajkot,Rajkot_T073,4.881450488145049,62.77173913043478,24.528301886792452,6.506849315068493,3.571428571428571,23.39620056081383,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03759,TER_0472,Rajasthan,Sikar,Sikar_T152,4.044630404463041,78.53260869565217,3.7735849056603774,5.821917808219178,8.928571428571429,23.367403090474053,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00129,TER_0017,Maharashtra,Amravati,Amravati_T004,4.741980474198047,47.0108695652174,41.509433962264154,10.95890410958904,1.7857142857142856,23.299605371026377,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02181,TER_0275,Madhya Pradesh,Sehore,Sehore_T082,7.252440725244072,76.90217391304347,1.8867924528301887,8.904109589041095,1.7857142857142856,23.29282205332772,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02877,TER_0365,Haryana,Hisar,Hisar_T102,4.463040446304045,72.96195652173913,15.09433962264151,4.4520547945205475,0.0,23.266077408032377,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03624,TER_0456,Haryana,Karnal,Karnal_T135,3.905160390516039,78.125,5.660377358490567,5.821917808219178,5.357142857142857,23.243875545800087,Low,Score 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03937,TER_0492,Uttar Pradesh,Meerut,Meerut_T142,6.2761506276150625,74.32065217391305,9.433962264150944,5.821917808219178,0.0,23.223088355825848,Low,Actara 25 WG,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01669,TER_0211,Uttar Pradesh,Agra,Agra_T072,7.112970711297072,65.89673913043478,13.20754716981132,7.191780821917808,8.928571428571429,23.221209696104893,Low,Topik 15 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00072,TER_0011,Madhya Pradesh,Sehore,Sehore_T004,6.136680613668061,68.07065217391305,15.09433962264151,6.506849315068493,3.571428571428571,23.21070540651011,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01586,TER_0200,Haryana,Hisar,Hisar_T066,4.602510460251046,73.77717391304347,13.20754716981132,3.767123287671233,1.7857142857142856,23.210195972020554,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02197,TER_0278,West Bengal,Bardhaman,Bardhaman_T086,1.6736401673640167,84.10326086956522,3.7735849056603774,3.767123287671233,3.571428571428571,23.20483559902613,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00984,TER_0124,Punjab,Patiala,Patiala_T028,2.2315202231520224,87.77173913043478,0.0,2.73972602739726,1.7857142857142856,23.201921182235317,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01161,TER_0145,Uttar Pradesh,Agra,Agra_T049,7.531380753138076,41.983695652173914,45.28301886792453,6.8493150684931505,3.571428571428571,23.196482029986637,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01402,TER_0177,Gujarat,Ahmedabad,Ahmedabad_T057,3.905160390516039,82.20108695652173,1.8867924528301887,4.794520547945205,3.571428571428571,23.17549928618592,Low,Alto 5 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02262,TER_0285,Madhya Pradesh,Ujjain,Ujjain_T099,5.718270571827057,79.61956521739131,0.0,7.876712328767123,3.571428571428571,23.15902218235387,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03193,TER_0404,Rajasthan,Bikaner,Bikaner_T126,3.626220362622036,60.32608695652174,0.0,4.4520547945205475,63.09523809523808,23.14671987661894,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00797,TER_0100,Bihar,Patna,Patna_T033,9.205020920502092,58.69565217391305,18.867924528301888,11.643835616438356,1.7857142857142856,23.134150996326447,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02196,TER_0278,West Bengal,Bardhaman,Bardhaman_T086,2.510460251046025,83.0163043478261,3.7735849056603774,3.4246575342465753,3.571428571428571,23.13277263068225,Low,Alto 5 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03532,TER_0445,Haryana,Sirsa,Sirsa_T129,5.02092050209205,77.03804347826087,7.547169811320755,4.4520547945205475,1.7857142857142856,23.12160063020649,Low,Vertimec 1.8 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01628,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T058,1.5341701534170153,85.19021739130434,0.0,3.0821917808219177,8.928571428571429,23.11299130383162,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01000,TER_0127,Bihar,Muzaffarpur,Muzaffarpur_T035,16.03905160390516,60.05434782608695,0.0,21.91780821917808,0.0,23.11297367057,Low,Vibrance Integral,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02103,TER_0265,Bihar,Patna,Patna_T090,10.0418410041841,73.6413043478261,0.0,9.931506849315069,1.7857142857142856,23.09117584418044,Low,Score 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00064,TER_0009,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T005,7.252440725244072,64.2663043478261,16.9811320754717,7.191780821917808,3.571428571428571,23.074444700054613,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01130,TER_0142,Rajasthan,Sikar,Sikar_T047,5.02092050209205,54.755434782608695,32.075471698113205,7.191780821917808,3.571428571428571,23.04613916633296,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03052,TER_0386,Madhya Pradesh,Indore,Indore_T111,7.949790794979079,65.48913043478261,15.09433962264151,7.191780821917808,1.7857142857142856,23.033426323576776,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03201,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T131,4.741980474198047,79.4836956521739,1.8867924528301887,7.876712328767123,1.7857142857142856,23.030954823755422,Low,Alto 5 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03330,TER_0420,Gujarat,Rajkot,Rajkot_T106,5.299860529986053,67.93478260869566,15.09433962264151,9.58904109589041,0.0,23.03087790008159,Low,Actara 25 WG,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01062,TER_0134,Haryana,Hisar,Hisar_T044,1.394700139470014,66.84782608695653,26.41509433962264,1.7123287671232876,3.571428571428571,23.027377603716015,Low,Movondo,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00034,TER_0005,Maharashtra,Jalgaon,Jalgaon_T007,0.9762900976290098,72.55434782608695,20.754716981132077,1.7123287671232876,1.7857142857142856,23.01783812567678,Low,Score 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03546,TER_0447,Punjab,Ludhiana,Ludhiana_T132,5.997210599721059,0.0,100.0,6.8493150684931505,1.7857142857142856,23.005131868761715,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_03813,TER_0478,Haryana,Sirsa,Sirsa_T151,5.02092050209205,69.97282608695653,13.20754716981132,5.47945205479452,5.357142857142857,22.998624200262473,Low,Alto 5 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01995,TER_0252,Madhya Pradesh,Ujjain,Ujjain_T094,2.510460251046025,83.55978260869566,1.8867924528301887,4.10958904109589,3.571428571428571,22.994023431361,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00759,TER_0095,Karnataka,Vijayapura,Vijayapura_T023,7.252440725244072,45.652173913043484,39.62264150943396,6.164383561643835,5.357142857142857,22.973675817681745,Low,Tilt 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00811,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T045,6.2761506276150625,59.64673913043478,24.528301886792452,7.191780821917808,1.7857142857142856,22.957528900110805,Low,Alto 5 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01804,TER_0226,Bihar,Muzaffarpur,Muzaffarpur_T070,5.718270571827057,75.67934782608695,5.660377358490567,7.876712328767123,0.0,22.948900449083034,Low,Movondo,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01189,TER_0148,Haryana,Sirsa,Sirsa_T044,8.507670850767084,55.70652173913043,26.41509433962264,7.876712328767123,0.0,22.94345740725233,Low,Cruiser 350 FS,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02773,TER_0352,Punjab,Bathinda,Bathinda_T116,8.507670850767084,72.82608695652175,0.0,13.356164383561644,1.7857142857142856,22.940819080466238,Low,Axial 50 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00351,TER_0046,Uttar Pradesh,Agra,Agra_T022,5.160390516039052,65.48913043478261,16.9811320754717,7.191780821917808,5.357142857142857,22.931107587603666,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02881,TER_0366,Uttar Pradesh,Varanasi,Varanasi_T128,3.905160390516039,77.85326086956522,3.7735849056603774,5.47945205479452,7.142857142857142,22.92578383818309,Low,Topik 15 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_00809,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T041,7.670850767085077,76.22282608695653,0.0,6.8493150684931505,5.357142857142857,22.920073297852912,Low,Vibrance Integral,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03244,TER_0409,Uttar Pradesh,Agra,Agra_T122,14.504881450488144,45.38043478260869,16.9811320754717,23.972602739726025,1.7857142857142856,22.867261385423287,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02882,TER_0366,Uttar Pradesh,Varanasi,Varanasi_T124,6.694560669456067,69.97282608695653,5.660377358490567,8.904109589041095,8.928571428571429,22.862123775487373,Low,Kavach 75 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_03442,TER_0433,Rajasthan,Bharatpur,Bharatpur_T146,0.697350069735007,62.36413043478261,33.9622641509434,1.7123287671232876,0.0,22.849539774873328,Low,Score 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00288,TER_0038,Maharashtra,Jalgaon,Jalgaon_T018,3.486750348675035,80.97826086956522,3.7735849056603774,4.10958904109589,1.7857142857142856,22.840317087861703,Low,Movondo,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03474,TER_0436,Madhya Pradesh,Ratlam,Ratlam_T135,7.949790794979079,64.80978260869566,9.433962264150944,15.753424657534246,0.0,22.837189042127964,Low,Topik 15 WP,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01155,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T045,5.02092050209205,76.49456521739131,3.7735849056603774,7.191780821917808,3.571428571428571,22.82054441653805,Low,Score 250 EC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_01626,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T064,2.2315202231520224,74.72826086956522,11.320754716981133,4.4520547945205475,5.357142857142857,22.819194732625505,Low,Amistar 250 SC,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02186,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T087,2.789400278940028,82.47282608695653,1.8867924528301887,4.10958904109589,3.571428571428571,22.805966309294423,Low,Topik 15 WP,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_03942,TER_0493,Gujarat,Mehsana,Mehsana_T145,9.06555090655509,68.61413043478261,5.660377358490567,10.616438356164384,1.7857142857142856,22.776310534356377,Low,Score 250 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01589,TER_0200,Haryana,Hisar,Hisar_T062,4.881450488145049,40.08152173913043,52.83018867924528,4.794520547945205,0.0,22.770031399266962,Low,Alto 5 SC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_01093,TER_0137,Maharashtra,Jalgaon,Jalgaon_T046,3.486750348675035,51.358695652173914,18.867924528301888,5.47945205479452,42.857142857142854,22.76691601723983,Low,Axial 50 EC,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
